Gene_Symbol,U_statistic,P_value,FDR
ACOT11,102540.0,0.9931134710268713,
FAM151A,98610.5,0.3954148889398733,
PARS2,118502.0,0.0004714665815326182,
CIMAP2,95648.5,0.13434949454629025,
BSND,101958.5,0.9056244832255773,
USP24,99787.5,0.5534520743264,
PLPP3,89218.0,0.0037064479696757103,
NOL9,100297.0,0.6303280841309502,
PRKAA2,105655.0,0.49064376218160743,
KLHL21,92355.5,0.026653797267198156,
ZSWIM5,104478.5,0.6655888275960722,
GMEB1,97363.0,0.2617054684283363,
SLC45A1,109809.0,0.11027241797654151,
SELENON,104265.5,0.6997428525802802,
AK4,84677.5,9.849911138427408e-05,
JAK1,96999.0,0.22939981513238616,
RAVER2,92164.5,0.02392783394532463,
CTRC,105660.5,0.4890611603176749,
LZIC,95447.0,0.12330908365839073,
RBP7,88281.0,0.0018908337275596737,
KNCN,106965.0,0.2046137400132767,
FBLIM1,104864.0,0.6055436523571379,
TMEM82,115775.5,0.0026414715790391385,
SLC25A34,93668.5,0.05365027551477402,
AKR7A3,112966.0,0.022207420162402534,
DRAXIN,107424.0,0.2820045351085412,
PDPN,92169.5,0.02399598939442987,
LRRC38,83889.5,2.854194814798929e-05,
DHRS3,92646.5,0.03132144027914989,
MATN1,100834.5,0.7159935190507292,
LAPTM5,115083.0,0.005970739751371909,
SDC3,100491.5,0.660831683410227,
PEF1,108734.5,0.1731403373260404,
SYNC,101138.5,0.7661686481440727,
RBBP4,109503.0,0.12599044139031454,
NHSL3,117745.5,0.0008648393713675613,
TSSK3,101017.0,0.7459810543440866,
TMCO4,101027.0,0.7476391704484985,
UBXN10,108592.5,0.1831382777747249,
CAMK2N1,99657.0,0.5345268643798244,
ALPL,87363.0,0.0009414788425601106,
WNT4,106820.5,0.34519161685505373,
TTLL10,90359.5,0.007985103809418895,
SCNN1D,115610.0,0.004176178874476692,
MXRA8,104066.0,0.7322943352452487,
FAAP20,122076.5,1.889838438088327e-05,
MEGF6,102454.0,0.9920674509435846,
CCDC27,92704.5,0.03218744685286312,
IL23R,102308.0,0.9664301932887628,
DIRAS3,100360.5,0.6402209958094759,
C1orf87,94629.0,0.04856548928666107,
NFIA,99810.5,0.5568212604506646,
OMA1,109195.0,0.14352058128039089,
MYSM1,100776.5,0.7065524563773917,
TM2D1,101368.0,0.80472059798185,
USP1,101018.0,0.7461496987418187,
FUBP1,105971.0,0.4482510771966204,
NEXN,87485.0,0.0010351428167607885,
DNAJB4,80346.0,1.2936336282325684e-06,
ADGRL4,84885.0,0.00011864018653157377,
LRRIQ3,100312.0,0.6326589801005216,
LRRC53,98424.5,0.29657134243330396,
TYW3,95007.0,0.10159382271911373,
LHX8,100959.5,0.7309881944049716,
SNX7,99294.5,0.48372751901370536,
B3GALT2,92971.0,0.037336322588353905,
NTNG1,102249.5,0.9564331518557374,
EEIG2,102064.0,0.9241873602773567,
HENMT1,105760.0,0.4763231944640254,
AKNAD1,94751.5,0.0904542597116646,
C1orf52,94438.5,0.07817113710513428,
DNAI3,98487.5,0.3806731183771739,
GBP2,100190.0,0.613807830080066,
ATXN7L2,109839.5,0.10879464065595328,
GBP4,104339.5,0.6878038089317984,
ZNF326,105910.0,0.456268720596812,
HFM1,94333.5,0.07433305340593449,
BRINP3,94547.0,0.07893273656267946,
GFI1,114208.5,0.01051857185178471,
LSP1P3,102687.5,0.9392793465761655,
KCNT2,90127.5,0.006863628702258615,
AGL,99292.0,0.48338650917203585,
VCAM1,94394.0,0.07654055689371655,
EXTL2,90906.5,0.011303617956366554,
SLC30A7,106124.0,0.4284972570547315,
DNAJA1P5,103079.5,0.7481561875886252,
ZNF281,110310.0,0.08792570159566232,
ARPC5,107043.5,0.32086377876358396,
CADM3,91893.0,0.020469214672845164,
NLRP3,101494.0,0.8260967258454762,
ZNF496,114513.5,0.00866633738727733,
TRIM58,106375.5,0.3971507974179731,
SLAMF9,112931.5,0.02264984926287113,
OR2M5,103674.0,0.28546482242296933,
KCNJ9,101240.5,0.7828947763665874,
IGSF8,120326.0,9.81888620905419e-05,
DDR2,90639.0,0.009552498922092213,
PEA15,105019.0,0.5821041527501926,
PEX19,90514.0,0.008820491470167113,
NCSTN,106520.0,0.37978356072074115,
VANGL2,104485.5,0.6644776231944524,
SLAMF6,113448.0,0.016751248157424955,
OLFML2B,113369.0,0.017555592723086676,
FCRLB,110474.5,0.0814406735735899,
FCGR3B,97139.0,0.241468525495659,
SLC9C2,93417.0,0.0351683173824657,
KLHDC9,115883.0,0.0034535293558924764,
C1orf74,107130.0,0.3117363150099215,
LMX1A,87734.0,0.0012398814890364146,
LRRC52,102674.0,0.9680723526324017,
FLVCR1,113044.5,0.021225208472984772,
GARIN4,96231.5,0.00011773460487564462,
ATF3,84193.5,6.333772821116416e-05,
RBM15,104418.5,0.6751434607596061,
DENND2D,118383.5,0.000519351997419621,
AXDND1,108787.0,0.16954271369895124,
TDRD5,110083.0,0.09755155360381436,
IER5,93085.0,0.03967190872506623,
SNED1,94922.0,0.09777272742701888,
BPNT1,111133.0,0.05925788510630022,
SPATA17,120477.0,8.564826674957092e-05,
C1orf115,88943.5,0.003055464804278131,
BROX,103657.0,0.8004960658196367,
NBPF20,96953.5,0.22557017440055438,
ACP6,114125.0,0.011083571820748206,
MT2P1,103794.0,0.7774374376766855,
WDR64,100924.5,0.7307025875105416,
KIF26B,119706.5,0.00017014552824395847,
TFB2M,110959.5,0.06454971373187982,
CNST,99058.0,0.45205273159601456,
PPP1R21,90708.5,0.009982512029694943,
KLHDC8A,104593.0,0.6475062613086058,
PM20D1,93386.5,0.0464481769603052,
PKDCC,91898.0,0.020529970967011896,
OXER1,97548.0,0.2792768611227756,
HAAO,97618.5,0.2861794620949767,
B3GALNT2,109659.5,0.11774646470383075,
IKBKE-AS1,109509.0,0.12565604320133045,
MAPKAPK2,115247.5,0.005347349657468502,
IL20,104369.0,0.6830433240708331,
IL24,113776.0,0.013747240312069404,
FCMR,111827.5,0.04154699404110068,
PIGR,100319.5,0.6338258953184428,
FCAMR,102549.0,0.9914716002869953,
CAPN2,96859.0,0.21776328366329856,
MRPL55,121505.0,3.2865296030069007e-05,
OBSCN-AS1,92057.0,0.022502560468618458,
WDR26,105575.5,0.5016385546139872,
REL,97624.0,0.28672276033580757,
PUS10,96626.5,0.1993866821091782,
PEX13,102067.5,0.9247948317127057,
SANBR,105447.0,0.5196821089303814,
TRIM17,106012.5,0.442842462741472,
RFTN2,91346.5,0.014808607590566075,
DISC1,97140.0,0.24155986609239055,
LINC01931,93952.0,0.030123691280472077,
CAPN13,108798.5,0.16876987250537412,
LRRTM1,87581.0,0.0006065786973148868,
MEMO1,94065.5,0.0653433633860224,
DPY30,115273.0,0.005256160871446481,
TYW5,94605.0,0.08452458102732098,
MAIP1,102049.5,0.9216711671494368,
KCNF1,107924.0,0.23598529256058376,
SLC66A3,96732.0,0.2075798641582982,
ARL5A,87093.0,0.0007614176547358225,
LRATD1,107697.0,0.2561743511181981,
KCNJ3,113919.5,0.012585428737571718,
NEUROD1,104108.5,0.5718664956110373,
CLHC1,94839.5,0.09417468404962316,
PRORSD1P,95669.0,0.13556212989630764,
FRZB,96440.5,0.1855218464426086,
DUSP19,85715.5,0.00024498315930216645,
CFAP36,103345.5,0.8535116173864485,
NUP35,96775.0,0.2109883682130822,
CCDC138,104872.0,0.6043235482842885,
ZSWIM2,94856.5,0.024463360771497075,
FBXO41,110689.0,0.07357336844020916,
ALMS1P1,96787.5,0.21198667527137627,
ACTG2,92967.0,0.03725734203428673,
WDCP,101274.5,0.788951035403855,
SMC6,107868.0,0.24085807734427234,
VSNL1,91337.5,0.014728266441940675,
CCDC74A,118224.5,0.0005907444720470853,
H3-3A,110239.5,0.09082958934927884,
ANKRD30BL,92963.5,0.02042503400053455,
COQ8A,103142.0,0.8885229795382599,
SLC16A14,98323.0,0.3614524141123181,
TEKT4,111421.0,0.051021104355247274,
EN1,98742.0,0.4116200910006077,
SGCB,83177.5,2.4211997527180912e-05,
SPATA18,90137.5,0.006908917872201293,
NOSTRIN,99271.0,0.48052719103292907,
CFAP221,106463.0,0.3865764539574408,
CCDC140,96236.0,0.1246483373855936,
SGPP2,101566.5,0.8384562672286564,
INHBB,86827.0,0.0006157608293986948,
XIRP2,101200.0,0.7545743246693876,
BBS5,110027.5,0.10002879838027375,
BIRC8,103153.0,0.7475233079170707,
SMARCAD1,91861.5,0.020099027577530796,
HPGDS,100765.5,0.7047666792916609,
PDLIM5,99068.0,0.453367861940175,
PDHA2,99983.0,0.279027693658801,
STPG2,89705.5,0.005179936013050576,
NEURL3,100169.0,0.6105880366896206,
RPRD2,100713.0,0.6962662608573211,
ANKRD23,101474.5,0.822779588516164,
CTSS,106687.0,0.3603039377958417,
MSX1,86025.0,0.00031843823098432345,
PACRGL,94481.0,0.07975472445838568,
BNIPL,104019.0,0.740036317944818,
C1QTNF7,84379.5,7.51459173436508e-05,
TNFAIP8L2,114358.5,0.009567675718757409,
LYSMD1,111494.5,0.04938345344331688,
SCNM1,118249.5,0.0005789447175139021,
TMOD4,101706.5,0.8624334414744822,
VPS72,119666.0,0.00017626513641450938,
ERCC3,102084.0,0.9276592106916784,
RNF149,106701.5,0.35864270119844965,
IWS1,111913.0,0.039713951692529614,
BOLA3,113547.0,0.01578907815567274,
CDC42EP3,86885.5,0.0006453717178562292,
S100A11,109006.0,0.15516929074597977,
LCE3D,101476.5,0.6682040778891927,
SMCP,101767.0,0.6526980954419705,
IVL,103035.5,0.9051101076358337,
SPRR3,103944.0,0.73193311935633,
DHX57,97088.0,0.2370235741297645,
SPRR2D,102655.5,0.9622724030481176,
BMP10,104510.5,0.566588141351607,
PGLYRP4,97502.0,0.26802726952473876,
ARHGAP25,102432.0,0.9882321654200812,
S100A9,100289.5,0.6291639575502165,
S100A12,95847.0,0.14331054245134373,
TGFA,90762.0,0.010325186310044004,
TDRD10,88413.0,0.002083799326852058,
CCNYL1,90347.5,0.00792341133153446,
FZD5,90265.0,0.007509939145674914,
CRYGC,100794.0,0.36979078757066874,
DCAF16,101624.0,0.8482872332548013,
CFAP141,119638.5,0.00018053128855112792,
NPPC,98392.0,0.3693927378361661,
GNPDA2,93989.0,0.06293970992183014,
ALPP,103495.5,0.7946628871986013,
GABRG1,91549.0,0.01340822332009403,
ALPG,105151.5,0.44102007803577525,
GABRB1,92712.0,0.026014422685440814,
PAQR3,87595.5,0.0011273463944218105,
NIPAL1,91439.0,0.0156570090084195,
ALPI,106380.0,0.20935869120638206,
ANTXR2,88147.5,0.001712488227224682,
HELQ,86486.0,0.0004668541764985502,
MRPS18C,102433.5,0.9884936529804101,
CGGBP1,90250.0,0.007436878527486288,
ABRAXAS1,85443.5,0.00019386289474708217,
GPR155,96404.0,0.18288680465425788,
DAPL1,106629.5,0.3668530715646914,
PMVK,119948.0,0.00013760825045014337,
PBXIP1,111809.0,0.041952911026983127,
CLDN1,96602.0,0.19751831118603536,
PYGO2,121640.0,2.8877219578339376e-05,
HIPK1,93739.5,0.05560290692026275,
LENEP,109863.0,0.10729617608528506,
DCST2,102279.0,0.9615718793643124,
DCST1,106762.0,0.35176333080424915,
COL6A3,109812.0,0.11012638229124172,
INAVA,100787.5,0.7083397914868601,
LINC01116,104869.5,0.6047047290488552,
YY1AP1,112367.0,0.03109032352620474,
KBTBD8,106118.0,0.4292621942344732,
TAFA4,102299.5,0.9645145499245465,
EOGT,86642.5,0.0005304478053137725,
LMOD3,96064.5,0.15969324465927925,
NAXE,120943.0,5.581384793849418e-05,
POGLUT1,89178.0,0.0036043329472044065,
SLC22A15,108830.5,0.16661603701287386,
CCKAR,109431.0,0.12144975793906496,
IGFN1,94343.5,0.07467423198177776,
ATP1A1,94994.0,0.10100183894112136,
SLC15A2,97144.0,0.24191137273421648,
EIF4E3,92104.0,0.023116377378140786,
PROK2,93009.0,0.03518755029456555,
TEX55,105950.5,0.30858616169853703,
LRRC58,89879.0,0.005821185111596532,
FSTL1,90945.0,0.011577825892516795,
LMOD1,95405.0,0.12109136092080557,
ELF3,107376.0,0.2867227768519972,
PDCL2,105876.0,0.28227687023349757,
TMEM183A,110249.5,0.09041305693083528,
TMEM169,95727.5,0.13894254431697975,
IGFBP7,102484.0,0.9972976637472935,
TRIM46,110173.0,0.09363892271824832,
KRTCAP2,112390.0,0.03069993064596336,
CXCR1,96274.0,0.1736849158389291,
ARPC2,107893.0,0.2386740722139884,
TSACC,116295.5,0.002575509973185961,
CCT3,113699.0,0.014406357996592926,
TMEM79,114605.0,0.008170615167608588,
SSR2,115468.0,0.004603990092845323,
RNF25,116745.0,0.0018548158283674553,
STK36,111328.5,0.053731657868087083,
ADORA1,108362.0,0.20026815826659572,
NEK10,106925.5,0.3335937931556565,
CCDC141,88344.0,0.001980696565598166,
FEV,99189.0,0.42136545264142533,
CRYBA2,108115.5,0.20949683682345954,
IHH,107578.5,0.25677848550359605,
CIP2A,113376.0,0.017482978388199743,
EOMES,116832.0,0.0017388251379829446,
CWC22,88598.5,0.0023855926754967607,
AZI2,90044.0,0.006496014914468627,
TGFBR2,88718.0,0.0026006680286476385,
RETNLB,99409.0,0.36108603598127953,
ANKZF1,110167.0,0.09389580208015354,
HDAC11,121788.5,2.5022881553859193e-05,
FCRL4,117229.5,0.0012147114540755814,
TRAT1,112145.0,0.03508200155953445,
FBLN2,97897.5,0.3146193809272847,
GLB1L,103396.5,0.844779487498703,
STT3B,98994.0,0.4436871545210861,
CHCHD4,100130.5,0.6047047319964686,
DPPA2,100520.0,0.42469834949081475,
NFASC,89142.5,0.0035158566787773975,
FCRL1,112575.0,0.027555485200052784,
SGO2,110024.5,0.10016412458108385,
SERPINI1,95701.5,0.1374322815199809,
CLASP2,96990.5,0.22868092858309153,
SUCLG1,84163.0,6.15776155774853e-05,
NUAK2,122970.0,7.721603799072941e-06,
SPTA1,99943.5,0.5764940505840572,
PRKCI,98705.5,0.40709224892379203,
MNDA,111728.5,0.04375847625893082,
PYHIN1,105982.0,0.4468137818835596,
IFI16,93319.0,0.044854342929503715,
AIM2,112681.0,0.02611303683713732,
EFHB,89081.0,0.003367237460548686,
EIF5A2,89771.0,0.005414395479622397,
SLC2A2,99675.0,0.3527976511755734,
RPL22L1,103354.0,0.8520549858309532,
FABP1,97436.0,0.19618977971173457,
PPM1L,81844.0,6.379538455504899e-06,
ICA1L,96544.5,0.19318364659582643,
SNHG16,104866.0,0.6052385236743383,
CTLA4,113452.5,0.01670640890962171,
ICOS,113205.5,0.019328467389747542,
RYBP,96120.0,0.16332504079922605,
PPP4R2,100848.0,0.7181989555989446,
CD200R1,97969.0,0.3221970024941374,
GTPBP8,90676.5,0.009782419961958862,
RMP64,98813.5,0.4205758726319011,
SPICE1,105733.5,0.4799155780298642,
FAM86KP,109137.5,0.1468322935911556,
CCDC191,110598.0,0.07683162774760051,
CADPS,108353.0,0.20095909524029199,
NKX6-1,109922.5,0.10485203300832684,
CDS1,104877.5,0.6034854201401204,
WDFY3,89011.5,0.0032062060467740504,
COX18,97135.5,0.2411649499964278,
PTPN13,93682.5,0.05403074508981395,
SYNPR,107372.0,0.2414803653737284,
ALB,90673.0,0.00976073889892117,
C3orf49,87349.0,0.0009311941855884421,
C4orf36,112358.5,0.030617757157443682,
THOC7,103544.5,0.8195506674438757,
ATXN7,93710.5,0.054798329762140524,
PSMD6,109721.5,0.1145999943965109,
PRICKLE2,91762.5,0.01896966867769844,
ADAMTS9,91967.0,0.021366688246078194,
PPM1K,99731.5,0.5452908169817945,
ERICH6,112989.0,0.021883654221446107,
CLRN1,117232.5,0.000598140016817444,
GMPS,104459.5,0.6686086932592175,
TIPARP,96326.0,0.17734897557541096,
CCNL1,91657.5,0.0178328851199934,
PTX3,88515.5,0.0022459249160285844,
HESX1,99363.0,0.49312171313519526,
DCLK3,103405.0,0.84332588164016,
SLMAP,91641.0,0.01765978282860228,
RPL9,98578.0,0.3915104758535677,
SMIM14,107503.0,0.2743546895878062,
RPP14,97092.0,0.23737032921017054,
ABHD6,93039.0,0.03871528229606915,
DNASE1L3,90297.5,0.007670380395891573,
CFAP20DC,113977.0,0.01215150130838277,
RBM47,109157.0,0.14580711286064882,
APBB2,96761.0,0.2098742157789022,
IL17RE,93078.0,0.039525052947808344,
IL17RC,111208.5,0.05707022752314976,
CRELD1,106043.0,0.4388913683067568,
PRRT3,119006.5,0.00031011301859383534,
FANCD2OS,101374.0,0.8048602642749143,
PCOLCE2,87121.5,0.0007787895140832643,
U2SURP,97612.5,0.2855875718210664,
MTMR14,109033.0,0.153462554840836,
TTC14,101206.0,0.7774521771123355,
CXCL3,93029.5,0.038514982961250735,
CXCL5,93688.0,0.054019589786125435,
PPBP,90566.0,0.006973598651878396,
PF4,102581.5,0.98479075246201,
MTHFD2L,94616.5,0.08497841805898979,
CXCL1,97231.5,0.2496875182685645,
RCHY1,89498.0,0.004498089928431581,
PLSCR2,104352.5,0.685671048763115,
CCDC158,90641.0,0.00956462495922772,
CPA3,101167.0,0.7709269162588019,
GYG1,96519.5,0.19132100173829225,
HPS3,101452.5,0.8190411050037418,
TM4SF18,85853.5,0.00027551787908333285,
TOPBP1,107570.0,0.2679788026966029,
RYK,86333.0,0.00041162110269465327,
SNRK,91322.0,0.014590799865168189,
TCF23,91390.5,0.015196462878362418,
DNAJC5G,95654.0,0.11120319135388336,
UCN,116151.0,0.0028567007114405057,
ZNF513,116865.5,0.0016959745961991333,
SLC4A1AP,104838.0,0.6095164816448198,
PLB1,95116.0,0.10666671549632294,
SPDYA,99165.5,0.46630267350474097,
KIAA1143,87343.5,0.0009272570268997271,
KIF15,115834.5,0.003572951410199957,
TGM4,94980.0,0.09974929487553712,
WDR43,94459.0,0.07893176939580435,
ZDHHC3,95717.0,0.13833115907685267,
CDCP1,105581.0,0.5008737313396965,
CLEC3B,90049.0,0.006517520710849211,
SLC6A20,106247.0,0.41299027830807955,
LZTFL1,104370.5,0.682825145988575,
FYCO1,96289.5,0.17480085463402661,
CCR1,104922.0,0.5967232600822215,
RTP3,97410.5,0.16140332215437225,
LRRC2,91356.5,0.014898273590053293,
ELP6,123069.0,6.976852571608765e-06,
FBXO40,100058.5,0.5796681844459046,
DTX3L,115954.5,0.0032840912095663103,
ZNF148,95764.5,0.14111401748479868,
NMNAT3,104871.5,0.6043997710936769,
SMIM12,106131.5,0.4275421262487059,
ZMYM6,104548.5,0.6545100608485425,
TPRA1,106924.5,0.33370308438846075,
YEATS2,98144.5,0.3412974456822434,
GRIK3,97289.5,0.25494110651163837,
ZC3H12A,101271.5,0.7884464586705634,
MEAF6,105347.0,0.5339519808436632,
SNIP1,92454.5,0.028169440578164746,
DNALI1,113135.5,0.02013414781166649,
POLR2H,117120.0,0.0014008011238840622,
KLF15,94047.5,0.06477112773375014,
CFAP100,96387.5,0.18155748832192875,
CAMK2N2,113208.5,0.019294595477514,
LIPH,95088.0,0.10534483782878244,
TMEM41A,106867.5,0.3399687919041432,
RPN1,121264.0,4.131762240752039e-05,
SENP2,100884.0,0.7240880000454384,
HEYL,113251.0,0.018820048309378525,
IFT122,120134.0,0.00011664565768039779,
RHO,108455.5,0.1870924725133868,
IGF2BP2-AS1,98628.5,0.28385499031828954,
RFC4,115845.5,0.0035455415145346624,
RPL39L,116478.5,0.002255768339775794,
BAP1,113479.5,0.01643966769676471,
TKT,98244.0,0.35244192789533846,
PRKCD,115917.0,0.0033719893871184247,
RFT1,104426.0,0.6739462307158925,
SFMBT1,113646.5,0.014871369658955929,
GNL3,107799.0,0.24695888091224683,
PBRM1,95316.5,0.116520533307079,
UVSSA,99517.5,0.5146640531287879,
TASOR,96715.5,0.20628260130358655,
ARHGEF3,102953.0,0.9212374195448875,
SLBP,105236.5,0.549947081288757,
LRPAP1,116204.5,0.002749479124983094,
ZDHHC19,94805.5,0.09224649202782591,
SLC51A,102011.5,0.9150807772980716,
UBXN7,88429.5,0.0021091546293653235,
RNF168,93065.5,0.03926395715451369,
PIGX,115267.0,0.005277489410899078,
MELTF,106659.0,0.363525465352447,
OTOP1,104723.5,0.41300988571152086,
S100P,120558.0,7.956108901192765e-05,
ABLIM2,98615.0,0.3959945007712159,
EXO5,118586.0,0.00044005257315905507,
CLDN19,96876.0,0.21851427199388018,
C1orf50,92030.0,0.022156416289121763,
ERMAP,96695.0,0.20467905726356084,
ZNF691,118228.5,0.0005888415570659032,
AIMP1,96616.0,0.19858439856598198,
SGMS2,87322.0,0.0009118071395479916,
METAP1,89935.5,0.006044794412740403,
DNAJB14,88675.0,0.002521314044529043,
H2AZ1,112580.0,0.027633040324178074,
EMCN,88421.0,0.0020960595599217014,
SLC9B1,93981.0,0.0626925361633001,
SLC9B2,86745.0,0.0005763781501983261,
BDH2,91728.5,0.018594818823275173,
PGRMC2,88731.0,0.002625104419959468,
CDC25A,111208.0,0.057084487589071954,
CAMP,116475.0,0.0022604838226803615,
ZNF589,111465.5,0.05012106345520218,
FBXW12,108775.0,0.170362565909558,
PLXNB1,115246.0,0.005352757843616139,
CCDC51,121937.0,2.166116231025214e-05,
ATRIP,119688.0,0.00017291567702667265,
SHISA5,118050.5,0.0006792804133727032,
SPRY1,86997.0,0.0007055097425059236,
BSN,104257.5,0.7010379745062074,
APEH,119558.5,0.0001935274112966922,
INTU,93991.5,0.06301708515431932,
RNF123,113085.0,0.020733420977671547,
HSPA4L,87993.0,0.0015254673964346464,
MFSD8,95079.0,0.10492269612567763,
ABHD18,101376.0,0.8060736550255635,
CAMKV,109889.0,0.1026796888671846,
MON1A,110541.5,0.0789131261212975,
MST1R,119730.5,0.0001666140470124359,
RAD54L2,99524.5,0.5156515317851309,
TEX264,120868.5,5.980845053245808e-05,
GRM2,102292.0,0.9638358499298385,
DUSP7,92114.5,0.02325546991441179,
POC1A,117479.5,0.0010639749761680135,
PPM1M,102276.5,0.9611365318373156,
ETNPPL,105495.5,0.5114859030495387,
WDR82,92659.0,0.031536748978588755,
PITX2,97285.0,0.2545306330552164,
ARLN,88603.0,0.002393387576720599,
PRSS12,93530.0,0.05000453373208922,
NDST3,97163.0,0.24354621767322737,
HMGB2,112603.0,0.02728035154862325,
SAP30,112450.5,0.029693104472215348,
SCRG1,92770.5,0.03351369360933092,
HAND2,92137.5,0.02356266072832001,
MAD2L1,110785.5,0.07024254105142032,
ANXA5,96666.0,0.20242617794079587,
SMIM43,118053.5,0.0006771252229669061,
ADAD1,97792.5,0.11293638544679446,
MAP9,95571.5,0.13006963605642688,
GUCY1A1,94257.5,0.07171114040457935,
FBXO8,85911.5,0.00028938656979976877,
CEP44,87465.5,0.0010196142331976566,
HPGD,97551.0,0.27956827322828404,
ASB5,100125.5,0.571237845425631,
SPMIP2,92178.5,0.019750325637198612,
TMEM144,103462.0,0.8335927571517293,
GASK1B,98897.0,0.4311782039981481,
NPY1R,106868.0,0.3399135154949794,
NPY5R,97587.5,0.2826030797657574,
NAA15,98287.0,0.35732860145320045,
IL15,98729.0,0.41000396827100327,
FHIP1A,91287.5,0.014288872886935962,
ARFIP1,97790.5,0.303499963791829,
ICE1,89081.0,0.0033672476294842137,
HHIP,95733.0,0.13926012863663895,
ANAPC10,88915.5,0.002995290961521517,
ABCE1,91136.5,0.01303129751039524,
OTUD4,90273.0,0.007549170770948277,
LSM6,98949.5,0.43792293284843475,
TMEM184C,90328.0,0.007823884775611696,
PRMT9,91571.0,0.016941683853333993,
ITGA2,98052.0,0.3311416804149452,
MOCS2,97794.0,0.3038594949948018,
SLC45A2,113779.0,0.01371007991988729,
EDIL3,98614.0,0.39587293448040717,
TMEM161B,99470.0,0.5079893530541797,
ELOVL7,93771.0,0.05648796047638082,
NDUFAF2,96605.0,0.19774638592485683,
ZNF474,104607.5,0.645230687121866,
LMBRD2,93836.0,0.05835136164037512,
RANBP3L,97469.0,0.2716776180901339,
NIPBL,94355.0,0.0751344061836081,
RNF180,89464.5,0.004395910159319312,
ADGRV1,101897.5,0.895346424986567,
SLC25A46,91318.0,0.01455550913854723,
STARD4,99692.0,0.5395703511180105,
PGGT1B,97042.5,0.23310395585815147,
F2RL2,116950.0,0.0015921586542031712,
CCDC112,99658.0,0.5346706227168012,
ANKRD33B,92379.5,0.027014591156527268,
CMBL,109089.5,0.14993731556738185,
C5orf63,108696.0,0.1758098060532376,
PRRC1,100528.0,0.6666213389902671,
F2RL1,95444.5,0.12317619463269985,
AGGF1,103419.0,0.8409330679032404,
WDR41,93003.5,0.03799048634706992,
PRDM9,101106.0,0.6325585577265522,
NDUFS4,95664.0,0.1352762052605711,
SCGB3A2,111019.5,0.06226061803124723,
